Level 8, Oh 1.0e-02, Oha 1.0e-04, De 1.0e+01, Ec 2.5e-01
i dt t ke ymin
572 0.00151515 0.85 0.0640621 0.489299
573 0.00151515 0.851515 0.0642651 0.489261
574 0.00151515 0.85303 0.0644685 0.489222
575 0.00151515 0.854545 0.0646589 0.489184
576 0.00151515 0.856061 0.0648625 0.489145
577 0.00151515 0.857576 0.0650667 0.489107
578 0.00151515 0.859091 0.0652714 0.489068
579 0.00151515 0.860606 0.0654861 0.489029
580 0.00151515 0.862121 0.0656916 0.48899
581 0.00151515 0.863636 0.0658977 0.488951
582 0.00151515 0.865152 0.066104 0.488912
583 0.00151515 0.866667 0.0663107 0.488873
584 0.00151515 0.868182 0.0665177 0.488834
585 0.00151515 0.869697 0.066725 0.488795
586 0.00151515 0.871212 0.0669327 0.488756
587 0.00151515 0.872727 0.0671407 0.488716
588 0.00151515 0.874242 0.0673491 0.488677
589 0.00151515 0.875758 0.0675579 0.488638
590 0.00151515 0.877273 0.067767 0.488598
591 0.00151515 0.878788 0.0679764 0.488559
592 0.00151515 0.880303 0.0681862 0.488519
593 0.00151515 0.881818 0.0683964 0.488479
594 0.00151515 0.883333 0.0686069 0.48844
595 0.00151515 0.884848 0.0688177 0.4884
596 0.00151515 0.886364 0.0690289 0.48836
597 0.00151515 0.887879 0.0692405 0.48832
598 0.00151515 0.889394 0.0694524 0.48828
599 0.00151515 0.890909 0.0696646 0.488241
600 0.00151515 0.892424 0.0698772 0.488201
601 0.00151515 0.893939 0.0700902 0.488161
602 0.00151515 0.895455 0.0703035 0.48812
603 0.00151515 0.89697 0.0705171 0.48808
604 0.00151515 0.898485 0.0707314 0.48804
605 0.00151515 0.9 0.0709459 0.488
606 0.00151515 0.901515 0.0711606 0.48796
607 0.00151515 0.90303 0.0713756 0.487919
608 0.00151515 0.904545 0.0715909 0.487879
609 0.00151515 0.906061 0.0718066 0.487838
610 0.00151515 0.907576 0.0720226 0.487798
611 0.00151515 0.909091 0.072239 0.487757
612 0.00151515 0.910606 0.0724557 0.487716
613 0.00151515 0.912121 0.0726728 0.487676
614 0.00151515 0.913636 0.0728902 0.487635
615 0.00151515 0.915152 0.0731079 0.487594
616 0.00151515 0.916667 0.0733261 0.487553
617 0.00151515 0.918182 0.0735446 0.487512
618 0.00151515 0.919697 0.0737634 0.487471
619 0.00151515 0.921212 0.0739826 0.48743
620 0.00151515 0.922727 0.0742021 0.487388
621 0.00151515 0.924242 0.074422 0.487347
622 0.00151515 0.925758 0.0746423 0.487306
623 0.00151515 0.927273 0.0748629 0.487264
624 0.00151515 0.928788 0.0750838 0.487223
625 0.00151515 0.930303 0.0753051 0.487181
626 0.00151515 0.931818 0.0755268 0.48714
627 0.00151515 0.933333 0.0757488 0.487098
628 0.00151515 0.934848 0.0759712 0.487056
629 0.00151515 0.936364 0.0761939 0.487014
630 0.00151515 0.937879 0.076417 0.486973
631 0.00151515 0.939394 0.0766405 0.486931
632 0.00151515 0.940909 0.0768643 0.486889
633 0.00151515 0.942424 0.0770884 0.486847
634 0.00151515 0.943939 0.0773129 0.486805
635 0.00151515 0.945455 0.0775378 0.486762
636 0.00151515 0.94697 0.077763 0.48672
637 0.00151515 0.948485 0.0779885 0.486678
638 0.00151515 0.95 0.0782144 0.486636
639 0.00151515 0.951515 0.0784406 0.486593
640 0.00151515 0.95303 0.0786672 0.486551
641 0.00151515 0.954545 0.0788942 0.486508
642 0.00151515 0.956061 0.0791214 0.486466
643 0.00151515 0.957576 0.0793491 0.486423
644 0.00151515 0.959091 0.0795771 0.486381
645 0.00151515 0.960606 0.0798054 0.486338
646 0.00151515 0.962121 0.0800341 0.486295
647 0.00151515 0.963636 0.0802632 0.486253
648 0.00151515 0.965152 0.0804926 0.48621
649 0.00151515 0.966667 0.0807223 0.486167
650 0.00151515 0.968182 0.0809524 0.486124
651 0.00151515 0.969697 0.0811828 0.486081
652 0.00151515 0.971212 0.0814136 0.486038
653 0.00151515 0.972727 0.0816447 0.485995
654 0.00151515 0.974242 0.0818762 0.485952
655 0.00151515 0.975758 0.082108 0.485909
656 0.00151515 0.977273 0.0823402 0.485865
657 0.00151515 0.978788 0.0825727 0.485822
658 0.00151515 0.980303 0.0828056 0.485779
659 0.00151515 0.981818 0.0830388 0.485735
660 0.00151515 0.983333 0.0832723 0.485692
661 0.00151515 0.984848 0.0835062 0.485648
662 0.00151515 0.986364 0.0837404 0.485604
663 0.00151515 0.987879 0.083975 0.485561
664 0.00151515 0.989394 0.0842099 0.485517
665 0.00151515 0.990909 0.0844452 0.485473
666 0.00151515 0.992424 0.0846808 0.485429
667 0.00151515 0.993939 0.0849167 0.485385
668 0.00151515 0.995455 0.085153 0.485341
669 0.00151515 0.99697 0.0853897 0.485297
670 0.00151515 0.998485 0.0856267 0.485253
671 0.00151515 1 0.085864 0.485209
672 0.00151515 1.00152 0.0861017 0.485164
673 0.00151515 1.00303 0.0863398 0.48512
674 0.00151515 1.00455 0.0865781 0.485076
675 0.00151515 1.00606 0.0868169 0.485031
676 0.00151515 1.00758 0.0870559 0.484987
677 0.00151515 1.00909 0.0872953 0.484942
678 0.00151515 1.01061 0.0875351 0.484897
679 0.00151515 1.01212 0.0877752 0.484853
680 0.00151515 1.01364 0.0880156 0.484808
681 0.00151515 1.01515 0.0882564 0.484763
682 0.00151515 1.01667 0.0884975 0.484718
683 0.00151515 1.01818 0.088739 0.484673
684 0.00151515 1.0197 0.0889808 0.484629
685 0.00151515 1.02121 0.0892229 0.484584
686 0.00151515 1.02273 0.0894654 0.484538
687 0.00151515 1.02424 0.0897083 0.484493
688 0.00151515 1.02576 0.0899515 0.484448
689 0.00151515 1.02727 0.090195 0.484403
690 0.00151515 1.02879 0.0904389 0.484358
691 0.00151515 1.0303 0.0906831 0.484313
692 0.00151515 1.03182 0.0909279 0.484267
693 0.00151515 1.03333 0.091173 0.484222
694 0.00151515 1.03485 0.0914183 0.484177
695 0.00151515 1.03636 0.0916638 0.484131
696 0.00151515 1.03788 0.0919095 0.484086
697 0.00151515 1.03939 0.0921556 0.48404
698 0.00151515 1.04091 0.092402 0.483994
699 0.00151515 1.04242 0.0926501 0.483949
700 0.00151515 1.04394 0.0928946 0.483903
701 0.00151515 1.04545 0.093142 0.483857
702 0.00151515 1.04697 0.0933898 0.483811
703 0.00151515 1.04848 0.0936378 0.483766
704 0.00151515 1.05 0.0938862 0.48372
705 0.00151515 1.05152 0.094135 0.483674
706 0.00151515 1.05303 0.0943841 0.483628
707 0.00151515 1.05455 0.0946335 0.483581
708 0.00151515 1.05606 0.0948828 0.483535
709 0.00151515 1.05758 0.0951324 0.483489
710 0.00151515 1.05909 0.0953827 0.483443
711 0.00151515 1.06061 0.0956335 0.483396
712 0.00151515 1.06212 0.0958846 0.48335
713 0.00151515 1.06364 0.0961361 0.483303
714 0.00151515 1.06515 0.0963879 0.483257
715 0.00151515 1.06667 0.09664 0.48321
716 0.00151515 1.06818 0.0968928 0.483163
717 0.00151515 1.0697 0.0971456 0.483117
718 0.00151515 1.07121 0.0973987 0.48307
719 0.00151515 1.07273 0.0976521 0.483023
720 0.00151515 1.07424 0.0979059 0.482976
721 0.00151515 1.07576 0.09816 0.482929
722 0.00151515 1.07727 0.0984144 0.482882
723 0.00151515 1.07879 0.0986691 0.482834
724 0.00151515 1.0803 0.0989242 0.482787
725 0.00151515 1.08182 0.0991796 0.48274
726 0.00151515 1.08333 0.0994354 0.482692
727 0.00151515 1.08485 0.0996918 0.482645
728 0.00151515 1.08636 0.0999483 0.482597
729 0.00151515 1.08788 0.100205 0.48255
730 0.00151515 1.08939 0.100462 0.482502
731 0.00151515 1.09091 0.10072 0.482454
732 0.00151515 1.09242 0.100978 0.482407
733 0.00151515 1.09394 0.101236 0.482359
734 0.00151515 1.09545 0.101494 0.482311
735 0.00151515 1.09697 0.101753 0.482263
736 0.00151515 1.09848 0.102012 0.482215
737 0.00151515 1.1 0.102272 0.482168
738 0.00151515 1.10152 0.102532 0.48212
739 0.00151515 1.10303 0.102792 0.482072
740 0.00151515 1.10455 0.103052 0.482024
741 0.00151515 1.10606 0.103313 0.481976
742 0.00151515 1.10758 0.103574 0.481928
743 0.00151515 1.10909 0.103836 0.48188
744 0.00151515 1.11061 0.104097 0.481832
745 0.00151515 1.11212 0.104359 0.481785
746 0.00151515 1.11364 0.104622 0.481737
747 0.00151515 1.11515 0.104885 0.481689
748 0.00151515 1.11667 0.105148 0.481641
749 0.00151515 1.11818 0.105411 0.481593
750 0.00151515 1.1197 0.105675 0.481545
751 0.00151515 1.12121 0.105939 0.481497
752 0.00151515 1.12273 0.106203 0.48145
753 0.00151515 1.12424 0.106468 0.481402
754 0.00151515 1.12576 0.106733 0.481354
755 0.00151515 1.12727 0.106999 0.481306
756 0.00151515 1.12879 0.107264 0.481258
757 0.00151515 1.1303 0.10753 0.48121
758 0.00151515 1.13182 0.107796 0.481161
759 0.00151515 1.13333 0.108063 0.481113
760 0.00151515 1.13485 0.108329 0.481065
761 0.00151515 1.13636 0.108596 0.481017
762 0.00151515 1.13788 0.108855 0.480968
763 0.00151515 1.13939 0.109117 0.480919
764 0.00151515 1.14091 0.109385 0.480871
765 0.00151515 1.14242 0.109654 0.480822
766 0.00151515 1.14394 0.109923 0.480773
767 0.00151515 1.14545 0.110193 0.480724
768 0.00151515 1.14697 0.110463 0.480675
769 0.00151515 1.14848 0.110734 0.480625
770 0.00151515 1.15 0.111004 0.480575
771 0.00151515 1.15152 0.111275 0.480526
772 0.00151515 1.15303 0.111546 0.480476
773 0.00151515 1.15455 0.111817 0.480426
774 0.00151515 1.15606 0.112089 0.480375
775 0.00151515 1.15758 0.11236 0.480325
776 0.00151515 1.15909 0.112632 0.480274
777 0.00151515 1.16061 0.112905 0.480223
778 0.00151515 1.16212 0.113178 0.480172
779 0.00151515 1.16364 0.113451 0.480121
780 0.00151515 1.16515 0.113724 0.48007
781 0.00151515 1.16667 0.113998 0.480018
782 0.00151515 1.16818 0.114273 0.479966
783 0.00151515 1.1697 0.114547 0.479914
784 0.00151515 1.17121 0.114822 0.479862
785 0.00151515 1.17273 0.115097 0.47981
786 0.00151515 1.17424 0.115373 0.479758
787 0.00151515 1.17576 0.115649 0.479705
788 0.00151515 1.17727 0.115922 0.479653
789 0.00151515 1.17879 0.116198 0.4796
790 0.00151515 1.1803 0.116475 0.479548
791 0.00151515 1.18182 0.116752 0.479495
792 0.00151515 1.18333 0.11703 0.479442
793 0.00151515 1.18485 0.117308 0.479389
794 0.00151515 1.18636 0.117586 0.479337
795 0.00151515 1.18788 0.117865 0.479284
796 0.00151515 1.18939 0.118143 0.479231
797 0.00151515 1.19091 0.118423 0.479178
798 0.00151515 1.19242 0.118702 0.479126
799 0.00151515 1.19394 0.118982 0.479073
800 0.00151515 1.19545 0.119263 0.479021
801 0.00151515 1.19697 0.119543 0.478968
802 0.00151515 1.19848 0.119824 0.478916
803 0.00151515 1.2 0.120105 0.478864
804 0.00151515 1.20152 0.120387 0.478812
805 0.00151515 1.20303 0.120669 0.478761
806 0.00151515 1.20455 0.120951 0.478709
807 0.00151515 1.20606 0.121234 0.478658
808 0.00151515 1.20758 0.121517 0.478607
809 0.00151515 1.20909 0.121801 0.478556
810 0.00151515 1.21061 0.122084 0.478505
811 0.00151515 1.21212 0.122368 0.478455
812 0.00151515 1.21364 0.122652 0.478405
813 0.00151515 1.21515 0.122937 0.478355
814 0.00151515 1.21667 0.123221 0.478305
815 0.00151515 1.21818 0.123507 0.478256
816 0.00151515 1.2197 0.123792 0.478207
817 0.00151515 1.22121 0.124078 0.478158
818 0.00151515 1.22273 0.124365 0.478109
819 0.00151515 1.22424 0.124651 0.47806
820 0.00151515 1.22576 0.124938 0.478012
821 0.00151515 1.22727 0.125226 0.477964
822 0.00151515 1.22879 0.125513 0.477915
823 0.00151515 1.2303 0.125802 0.477867
824 0.00151515 1.23182 0.12609 0.47782
825 0.00151515 1.23333 0.126379 0.477772
826 0.00151515 1.23485 0.126668 0.477724
827 0.00151515 1.23636 0.126957 0.477677
828 0.00151515 1.23788 0.127247 0.477629
829 0.00151515 1.23939 0.127537 0.477582
830 0.00151515 1.24091 0.127827 0.477534
831 0.00151515 1.24242 0.128118 0.477487
832 0.00151515 1.24394 0.128409 0.477439
833 0.00151515 1.24545 0.1287 0.477391
834 0.00151515 1.24697 0.128992 0.477344
835 0.00151515 1.24848 0.129283 0.477296
836 0.00151515 1.25 0.129575 0.477248
837 0.00151515 1.25152 0.129868 0.4772
838 0.00151515 1.25303 0.13016 0.477151
839 0.00151515 1.25455 0.130454 0.477103
840 0.00151515 1.25606 0.130747 0.477054
841 0.00151515 1.25758 0.131041 0.477005
842 0.00151515 1.25909 0.131336 0.476956
843 0.00151515 1.26061 0.13163 0.476906
844 0.00151515 1.26212 0.131925 0.476856
845 0.00151515 1.26364 0.132221 0.476806
846 0.00151515 1.26515 0.132516 0.476755
847 0.00151515 1.26667 0.132812 0.476704
848 0.00151515 1.26818 0.133109 0.476652
849 0.00151515 1.2697 0.133405 0.4766
850 0.00151515 1.27121 0.133702 0.476548
851 0.00151515 1.27273 0.134 0.476495
852 0.00151515 1.27424 0.134297 0.476442
853 0.00151515 1.27576 0.134595 0.476388
854 0.00151515 1.27727 0.134893 0.476334
855 0.00151515 1.27879 0.135192 0.476279
856 0.00151515 1.2803 0.135491 0.476224
857 0.00151515 1.28182 0.13579 0.476168
858 0.00151515 1.28333 0.136089 0.476112
859 0.00151515 1.28485 0.136389 0.476055
860 0.00151515 1.28636 0.136689 0.475998
861 0.00151515 1.28788 0.13699 0.47594
862 0.00151515 1.28939 0.137291 0.475881
863 0.00151515 1.29091 0.137592 0.475823
864 0.00151515 1.29242 0.137893 0.475763
865 0.00151515 1.29394 0.138195 0.475704
866 0.00151515 1.29545 0.138497 0.475644
867 0.00151515 1.29697 0.1388 0.475583
868 0.00151515 1.29848 0.139103 0.475522
869 0.00151515 1.3 0.139406 0.475461
870 0.00151515 1.30152 0.139709 0.475399
871 0.00151515 1.30303 0.140013 0.475337
872 0.00151515 1.30455 0.140317 0.475274
873 0.00151515 1.30606 0.140621 0.475211
874 0.00151515 1.30758 0.140926 0.475148
875 0.00151515 1.30909 0.141231 0.475084
876 0.00151515 1.31061 0.141536 0.475021
877 0.00151515 1.31212 0.141841 0.474957
878 0.00151515 1.31364 0.142147 0.474893
879 0.00151515 1.31515 0.142453 0.474828
880 0.00151515 1.31667 0.14276 0.474764
881 0.00151515 1.31818 0.143067 0.474699
882 0.00151515 1.3197 0.143374 0.474635
883 0.00151515 1.32121 0.143681 0.47457
884 0.00151515 1.32273 0.143989 0.474505
885 0.00151515 1.32424 0.144297 0.47444
886 0.00151515 1.32576 0.144605 0.474375
887 0.00151515 1.32727 0.144915 0.474311
888 0.00151515 1.32879 0.145224 0.474246
889 0.00151515 1.3303 0.145534 0.474182
890 0.00151515 1.33182 0.145844 0.474117
891 0.00151515 1.33333 0.146153 0.474053
892 0.00151515 1.33485 0.146463 0.473989
893 0.00151515 1.33636 0.146776 0.473926
894 0.00151515 1.33788 0.147086 0.473862
895 0.00151515 1.33939 0.147398 0.473799
896 0.00151515 1.34091 0.147709 0.473736
897 0.00151515 1.34242 0.148021 0.473674
898 0.00151515 1.34394 0.148333 0.473612
899 0.00151515 1.34545 0.148646 0.47355
900 0.00151515 1.34697 0.148961 0.473489
901 0.00151515 1.34848 0.149274 0.473428
902 0.00151515 1.35 0.149587 0.473368
903 0.00151515 1.35152 0.149897 0.473308
904 0.00151515 1.35303 0.150211 0.473249
905 0.00151515 1.35455 0.150525 0.47319
906 0.00151515 1.35606 0.150839 0.473132
907 0.00151515 1.35758 0.151154 0.473074
908 0.00151515 1.35909 0.151469 0.473017
909 0.00151515 1.36061 0.151785 0.47296
910 0.00151515 1.36212 0.152101 0.472905
911 0.00151515 1.36364 0.152417 0.472849
912 0.00151515 1.36515 0.152734 0.472794
913 0.00151515 1.36667 0.153051 0.47274
914 0.00151515 1.36818 0.153368 0.472687
915 0.00151515 1.3697 0.153685 0.472634
916 0.00151515 1.37121 0.154003 0.472582
917 0.00151515 1.37273 0.154321 0.47253
918 0.00151515 1.37424 0.154639 0.472479
919 0.00151515 1.37576 0.154958 0.472428
920 0.00151515 1.37727 0.155277 0.472378
921 0.00151515 1.37879 0.155597 0.472329
922 0.00151515 1.3803 0.155917 0.47228
923 0.00151515 1.38182 0.156237 0.472232
924 0.00151515 1.38333 0.156558 0.472185
925 0.00151515 1.38485 0.156879 0.472138
926 0.00151515 1.38636 0.1572 0.472091
927 0.00151515 1.38788 0.157521 0.472045
928 0.00151515 1.38939 0.157843 0.472
929 0.00151515 1.39091 0.158166 0.471955
930 0.00151515 1.39242 0.158488 0.47191
931 0.00151515 1.39394 0.158811 0.471866
932 0.00151515 1.39545 0.159134 0.471823
933 0.00151515 1.39697 0.159458 0.47178
934 0.00151515 1.39848 0.159782 0.471737
935 0.00151515 1.4 0.160106 0.471694
936 0.00151515 1.40152 0.160431 0.471652
937 0.00151515 1.40303 0.160756 0.471611
938 0.00151515 1.40455 0.161081 0.471569
939 0.00151515 1.40606 0.161407 0.471528
940 0.00151515 1.40758 0.161733 0.471487
941 0.00151515 1.40909 0.162059 0.471446
942 0.00151515 1.41061 0.162385 0.471406
943 0.00151515 1.41212 0.162712 0.471365
944 0.00151515 1.41364 0.163039 0.471325
945 0.00151515 1.41515 0.163367 0.471285
946 0.00151515 1.41667 0.163695 0.471245
947 0.00151515 1.41818 0.164023 0.471205
948 0.00151515 1.4197 0.164351 0.471165
949 0.00151515 1.42121 0.16468 0.471125
950 0.00151515 1.42273 0.165009 0.471085
951 0.00151515 1.42424 0.165339 0.471044
952 0.00151515 1.42576 0.165668 0.471004
953 0.00151515 1.42727 0.165999 0.470963
954 0.00151515 1.42879 0.166329 0.470923
955 0.00151515 1.4303 0.166659 0.470882
956 0.00151515 1.43182 0.16699 0.47084
957 0.00151515 1.43333 0.167321 0.470799
958 0.00151515 1.43485 0.167653 0.470757
959 0.00151515 1.43636 0.167985 0.470715
960 0.00151515 1.43788 0.168317 0.470673
961 0.00151515 1.43939 0.168649 0.47063
962 0.00151515 1.44091 0.168982 0.470586
963 0.00151515 1.44242 0.169312 0.470543
964 0.00151515 1.44394 0.169645 0.470498
965 0.00151515 1.44545 0.169978 0.470454
966 0.00151515 1.44697 0.170311 0.470408
967 0.00151515 1.44848 0.170645 0.470363
968 0.00151515 1.45 0.17098 0.470316
969 0.00151515 1.45152 0.171314 0.470269
970 0.00151515 1.45303 0.171649 0.47022
971 0.00151515 1.45455 0.171985 0.470167
972 0.00151515 1.45606 0.17232 0.470113
973 0.00151515 1.45758 0.172656 0.470057
974 0.00151515 1.45909 0.172992 0.47
975 0.00151515 1.46061 0.173329 0.469941
976 0.00151515 1.46212 0.173666 0.469881
977 0.00151515 1.46364 0.174003 0.469821
978 0.00151515 1.46515 0.174341 0.46976
979 0.00151515 1.46667 0.174679 0.469697
980 0.00151515 1.46818 0.175018 0.469634
981 0.00151515 1.4697 0.175357 0.469571
982 0.00151515 1.47121 0.175696 0.469508
983 0.00151515 1.47273 0.176036 0.469445
984 0.00151515 1.47424 0.176375 0.469381
985 0.00151515 1.47576 0.176716 0.469317
986 0.00151515 1.47727 0.177056 0.469253
987 0.00151515 1.47879 0.177397 0.469189
988 0.00151515 1.4803 0.177738 0.469124
989 0.00151515 1.48182 0.17808 0.469059
990 0.00151515 1.48333 0.178422 0.468993
991 0.00151515 1.48485 0.178765 0.468928
992 0.00151515 1.48636 0.179107 0.468863
993 0.00151515 1.48788 0.17945 0.468798
994 0.00151515 1.48939 0.179794 0.468733
995 0.00151515 1.49091 0.180138 0.468667
996 0.00151515 1.49242 0.180482 0.468601
997 0.00151515 1.49394 0.180827 0.468535
998 0.00151515 1.49545 0.181172 0.468468
999 0.00151515 1.49697 0.181517 0.468402
1000 0.00151515 1.49848 0.181863 0.468335
1001 0.00151515 1.5 0.182209 0.468268
1002 0.00151515 1.50152 0.182555 0.4682
1003 0.00151515 1.50303 0.182902 0.468133
1004 0.00151515 1.50455 0.183249 0.468065
1005 0.00151515 1.50606 0.183597 0.467997
1006 0.00151515 1.50758 0.183944 0.467926
1007 0.00151515 1.50909 0.184293 0.467856
1008 0.00151515 1.51061 0.184641 0.467785
1009 0.00151515 1.51212 0.18499 0.467714
1010 0.00151515 1.51364 0.18534 0.46764
1011 0.00151515 1.51515 0.185689 0.467565
1012 0.00151515 1.51667 0.186039 0.46749
1013 0.00151515 1.51818 0.18639 0.467412
1014 0.00151515 1.5197 0.18674 0.467333
1015 0.00151515 1.52121 0.187091 0.467252
1016 0.00151515 1.52273 0.187443 0.467169
1017 0.00151515 1.52424 0.187794 0.467085
1018 0.00151515 1.52576 0.188147 0.467
1019 0.00151515 1.52727 0.188499 0.466914
1020 0.00151515 1.52879 0.188852 0.466828
1021 0.00151515 1.5303 0.189205 0.466742
1022 0.00151515 1.53182 0.189558 0.466655
1023 0.00151515 1.53333 0.189912 0.466568
1024 0.00151515 1.53485 0.190266 0.46648
1025 0.00151515 1.53636 0.190621 0.466392
1026 0.00151515 1.53788 0.190975 0.466302
1027 0.00151515 1.53939 0.19133 0.466208
1028 0.00151515 1.54091 0.191686 0.466115
1029 0.00151515 1.54242 0.192042 0.466022
1030 0.00151515 1.54394 0.192398 0.465929
1031 0.00151515 1.54545 0.192754 0.465835
1032 0.00151515 1.54697 0.193112 0.465742
1033 0.00151515 1.54848 0.193469 0.465648
1034 0.00151515 1.55 0.193827 0.465554
1035 0.00151515 1.55152 0.194185 0.46546
1036 0.00151515 1.55303 0.194544 0.465366
1037 0.00151515 1.55455 0.194904 0.465272
1038 0.00151515 1.55606 0.195262 0.465178
1039 0.00151515 1.55758 0.195622 0.465084
1040 0.00151515 1.55909 0.195981 0.46499
1041 0.00151515 1.56061 0.196341 0.464896
1042 0.00151515 1.56212 0.196701 0.464802
1043 0.00151515 1.56364 0.197061 0.464708
1044 0.00151515 1.56515 0.197422 0.464615
1045 0.00151515 1.56667 0.197783 0.464521
1046 0.00151515 1.56818 0.198144 0.464428
1047 0.00151515 1.5697 0.198506 0.464335
1048 0.00151515 1.57121 0.198868 0.464243
1049 0.00151515 1.57273 0.19923 0.46415
1050 0.00151515 1.57424 0.199592 0.464058
1051 0.00151515 1.57576 0.199954 0.463967
1052 0.00151515 1.57727 0.200317 0.463876
1053 0.00151515 1.57879 0.200681 0.463785
1054 0.00151515 1.5803 0.201044 0.463694
1055 0.00151515 1.58182 0.201408 0.463605
1056 0.00151515 1.58333 0.201771 0.463515
1057 0.00151515 1.58485 0.202136 0.463426
1058 0.00151515 1.58636 0.202498 0.463338
1059 0.00151515 1.58788 0.202861 0.46325
1060 0.00151515 1.58939 0.203225 0.463163
1061 0.00151515 1.59091 0.20359 0.463076
1062 0.00151515 1.59242 0.203955 0.46299
1063 0.00151515 1.59394 0.20432 0.462905
1064 0.00151515 1.59545 0.204686 0.46282
1065 0.00151515 1.59697 0.205052 0.462736
1066 0.00151515 1.59848 0.205418 0.462652
1067 0.00151515 1.6 0.205785 0.46257
1068 0.00151515 1.60152 0.206152 0.462488
